id,x,z
13,1.223744944591166,0.0077597282361239195
14,1.3088338447139993,0.29578107595443726
15,1.4127051554897496,0.8862674583215266
19,-0.3673805690387546,0.5893516747746617
36,1.0437298817153051,0.8280046680010855
52,0.4902218964506927,0.7644624391105026
57,2.4389463902865574,0.7643792727030814
65,2.173268688784264,0.7894717969466001
70,0.9085242170830917,0.08701540087349713
79,2.619955376197338,0.38023433252237737
95,0.7730460438083901,0.5872799747157842
118,0.8055363317600687,0.6985112968832254
130,1.8409096476875177,0.8216746465768665
132,1.3281240521747386,0.6035171838011593
135,1.1547361298644905,0.46788057079538703
142,1.7428308871920342,0.879890939919278
170,0.1848188312735537,0.619610195979476
180,0.3854274766151463,0.7927613132633269
193,1.1576492494323056,0.47493948810733855
215,0.6839715638630386,0.998660386307165
223,1.6076494439687519,0.7203390770591795
249,2.6398629166218344,0.054197315126657486
269,0.9679447373078005,0.9303213946986943
271,2.2823734062233,0.5499487172346562
272,1.5210115703684164,0.4976160153746605
288,-0.9113271100669231,0.8212583181448281
289,1.1097673370778414,0.4691876214928925
297,1.72266097199565,0.14083578786812723
306,0.5050334028499517,0.24965718341991305
314,0.5617731313968856,0.3922031482215971
320,0.5486372594198787,0.7810177623759955
333,0.8407440776062088,0.9543552689719945
334,-0.5535466106960956,0.8209904611576349
339,-0.764230266305675,0.41564825270324945
341,1.7765129695611925,0.8166759533341974
342,1.2081567730841227,0.628226982196793
348,1.8909097397022117,0.41407483513467014
380,2.5748185932223384,0.9098246477078646
381,0.7848397810485953,0.8997569419443607
388,0.26379767388313247,0.9966780729591846
394,0.9588989834565638,0.751666871830821
404,0.3512159602928874,0.47224922431632876
406,2.774295638646586,0.45247896993532777
410,1.6358100058566947,0.4695067659486085
414,1.1777932882032547,0.15052037267014384
420,0.5555521567089745,0.7208987509366125
421,0.03650178368930623,0.7178803596179932
438,2.6767918741067542,0.4746176793705672
455,0.9334258182985108,0.7849902373272926
481,0.5819774887934752,0.16738218069076538
492,1.596034340511518,0.03723072772845626
