id,x,z
3,1.733968420862254,0.39968377258628607
6,2.0102335643019114,0.6972522768191993
8,0.3843739742505461,0.9606063689570874
9,-0.8643483753116774,0.7953054362442344
16,1.298765648558656,0.6981403189711273
21,1.5397872957142136,0.4825562129262835
22,0.4272277939269499,0.7706668390892446
23,2.1383154935367914,0.24808040377683938
39,-0.301142540735994,0.03512560809031129
42,0.1166349073811842,0.2894726868253201
48,0.48613668533888266,0.14442133414559066
68,2.9658041133972004,0.4983206372708082
75,0.5725022520502093,0.009269396541640162
83,-0.03207326662991017,0.9609028152190149
94,1.5673045545053652,0.8383672123309225
103,0.9808750786965025,0.6334078363142908
111,0.4194721264953104,0.5065296818502247
115,-0.6026521185717788,0.12163809617049992
121,0.4941905393318232,0.13379433518275619
122,1.748328469468928,0.8993398596066982
124,1.1882041945545323,0.37695132894441485
127,1.3096226574228405,0.5392474622931331
128,-1.2948237140104264,0.2298885267227888
141,0.6522514348964508,0.32323041930794716
144,0.8768072901730031,0.6971336719579995
146,-0.37999136117847776,0.8302054684609175
154,0.18650802456739868,0.9313355425838381
162,2.1697630558439123,0.3804293579887599
173,0.24894847626777405,0.8942470278125256
178,0.03452275332233612,0.3928998534101993
186,-0.12270785515891336,0.5677845303434879
187,1.9174198886789133,0.40478761540725827
189,0.4555913821225095,0.2580564224626869
210,1.8842726734123818,0.46046109800226986
216,2.965323463676537,0.7278305073268712
220,0.017699245010236453,0.05969329224899411
230,1.6213088911924114,0.09273138362914324
233,2.007845632686111,0.6449799686670303
234,2.2289791710561544,0.2566618674900383
243,1.9324644412962848,0.9323069960810244
245,0.8702034329003808,0.6870505246333778
255,2.0581261150125334,0.6207265933044255
268,1.6313799607143233,0.36507484619505703
275,0.29667772308612406,0.3337991035077721
283,-0.043517093832350584,0.6479971136432141
301,0.990307628982234,0.1488801813684404
304,-0.3820757348085775,0.4993778064381331
305,0.779400306651203,0.3647399302572012
330,0.4228166035316344,0.38526628515683115
340,0.47080322518994355,0.49727977509610355
352,-0.1698988331193232,0.9957619451452047
362,0.8449451971206456,0.40980965411290526
374,-0.6119329981272841,0.637608272023499
375,-0.7107507581808601,0.15889965440146625
385,0.17474610377428434,0.9446385009214282
389,1.061671026286365,0.6734846183098853
390,1.7601669092176064,0.9953629677183926
391,0.04052550471834093,0.7464968468993902
395,-1.076231159564227,0.05037755332887173
396,1.0609884081265655,0.10285686235874891
398,2.0025857861889564,0.07480584853328764
419,1.7151440231633506,0.5199169178958982
427,0.7623925713861923,0.6615824471227825
441,0.542522464690139,0.18794286926276982
442,0.9306978550970082,0.4983669752255082
472,1.3432147519974909,0.8924953385721892
474,-0.9710656132466802,0.3283621668815613
482,1.5416700560680754,0.5707647488452494
483,0.8603046208646126,0.8211140164639801
502,0.5916447403398584,0.6695866859517992
521,-0.3956490400865733,0.5314219559077173
525,1.0185097713607247,0.7671882163267583
541,1.1471113051293218,0.37428227672353387
557,-0.8484048572127236,0.8893733213189989
560,2.0514249557084208,0.6845450312830508
563,2.0887491194597603,0.31653371755965054
583,0.5671120637457905,0.13279766566120088
594,1.5845196785253113,0.2511404254473746
601,0.7404945435889134,0.267239676322788
622,0.5480302133710804,0.60769800003618
626,0.5289675740070184,0.8575808263849467
636,0.15721994204656642,0.7380048334598541
650,1.381352314462511,0.123663489241153
657,1.7986375616291475,0.4111359983216971
671,1.7264779804035717,0.1586185924243182
682,0.5551282813276222,0.6770998213905841
684,0.9706484135009759,0.45398559514433146
685,-1.8493154920663062,0.6428476560395211
690,0.08682611986135025,0.21733596199192107
694,0.17647469264151938,0.7416068690363318
698,1.6780562001465773,0.43262778129428625
719,-0.8607943579990527,0.8514158227480948
725,2.606625075658076,0.9528242973610759
742,0.4912181703274675,0.2371314475312829
747,0.6213752493384626,0.607207985362038
753,2.5838032587495703,0.4339770092628896
755,0.0813109240269062,0.7652341523207724
764,0.6128681976634713,0.34867294831201434
776,0.8792964198297247,0.05539873521775007
780,2.313865607647191,0.16612385376356542
808,0.684751690623928,0.4279053872451186
818,-0.74281939149925,0.5420065328944474
819,2.784409056900029,0.10188509314320982
832,0.5392272093802479,0.2059947478119284
839,0.5236905433454355,0.11731220060028136
852,1.8703253764443588,0.6745459821540862
857,0.9131584865139589,0.3222382701933384
865,1.5261330122625472,0.8578905954491347
869,1.348929793609539,0.9602366583421826
873,0.9455456423597657,0.7382622859440744
878,2.0745902171067607,0.5331207816489041
882,0.26604139682636285,0.6310046457219869
895,2.957392493300217,0.5309919998981059
